"Turtle Beach Corp"	"HEAR"	"M - Nasdaq"	"57  - Technology"	"57106010 - Computer Hardware"	1.820	15.406	0.300	2.000	15.000	0.000	15.000	0.000	73.800	165.000	1562.000	3266.000	154.000	0.090	9.180	23.720	32.200	17.690	-4.470	-49.390	3.300	23.280	65.740	-66.340	11/28/2022	28.480	6.220	94.280	13.740	-3.720	-50.160	-61.220	-16.200	16.541	16.500	16.194	16.104	16.079	15.920	15.551	15.278	15.915	14.801	14.483	13.512	12.336	12.148	10.567	-9999999999.990	04/09/2018	0.250	223.000	5754.000	2641.090
"H&E Equipment Services, Inc."	"HEES"	"M - Nasdaq"	"52  - Industrials"	"52203040 - Business Support Services"	2.110	31.720	8.100	5.000	45.000	4.000	114.000	69.000	77.300	248.000	2004.000	2870.000	1522.500	0.120	40.930	80.750	86.800	8.400	23.400	12.600	7.400	20.540	51.700	-7.900	11/28/2022	47.130	26.120	120.730	4.760	24.370	10.910	6.110	7.930	36.462	36.382	36.363	36.348	36.296	36.216	36.185	36.163	36.261	36.067	35.859	35.677	35.516	35.393	35.272	-9999999999.990	/  /	-9999999999.990	133.000	3409.000	6976.520
"Heico Corp"	"HEI"	"N - New York"	"52  - Industrials"	"52101010 - Aerospace & Defense"	1.150	116.363	0.200	0.000	-6.000	1.000	0.000	6.000	70.400	613.000	2188.000	2210.000	19262.300	0.000	158.430	95.660	95.700	-2.590	1.640	9.840	6.800	13.030	35.470	14.970	11/28/2022	165.610	126.950	104.900	-5.860	2.440	8.190	32.460	6.320	135.978	135.891	135.635	135.431	135.370	135.294	135.210	134.988	135.326	134.754	133.640	132.543	131.703	130.947	130.352	-9999999999.990	06/28/2018	1.250	224.000	6211.000	49200.440
"Heineken N.V. (ADR)"	"HEINY"	"O - Over the counter"	"54  - Consumer Non-Cyclicals"	"54101010 - Brewers"	0.770	476.014	57.500	0.000	0.000	0.000	0.000	0.000	0.200	20.000	1.000	47.000	53475.700	-9999999999.990	45.520	73.560	76.700	9.060	0.400	-8.630	-4.200	-1.000	25.660	-13.720	11/28/2022	59.350	39.940	100.890	5.400	1.190	-10.010	-0.600	0.370	-9999999999.990	1151.203	-9999999999.990	1151.481	-9999999999.990	1151.480	-9999999999.990	1151.448	1151.481	1151.251	1147.287	1140.292	1140.149	1139.474	1144.585	0.500	03/08/2006	2.000	49.000	1744.000	3969.340
"Helen of Troy Limited"	"HELE"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53204030 - Appliances, Tools & Housewares"	0.700	23.726	0.200	9.000	3.000	0.000	3.000	0.000	-9999999999.990	347.000	2047.000	3014.000	2249.800	0.010	93.650	35.210	36.500	-1.030	-26.570	-49.060	-16.600	-12.790	32.140	-61.700	11/28/2022	256.260	82.937	79.750	-4.350	-25.990	-49.820	-55.870	-19.300	23.969	23.865	23.989	24.129	24.101	24.349	24.394	24.965	24.142	24.985	25.118	26.073	27.077	27.522	28.273	-9999999999.990	09/23/1997	2.000	458.000	7724.000	36167.630
"Holly Energy Partners, L.P."	"HEP"	"N - New York"	"50  - Energy"	"50103030 - Oil & Gas - Transportation Services"	0.890	45.591	0.200	6.000	36.000	0.000	36.000	0.000	26.100	112.000	1522.000	1371.000	2358.100	0.030	18.360	77.500	91.800	-2.550	-0.160	-3.620	-6.400	0.440	36.740	4.020	11/28/2022	20.000	15.120	105.560	-5.820	0.630	-5.070	19.850	5.470	126.440	123.671	122.264	105.440	105.440	105.440	105.440	105.440	105.440	105.440	105.440	105.042	70.291	59.872	58.657	-9999999999.990	01/17/2013	2.000	126.000	3616.000	3319.490
"FTAC Hera Acquisition Corp"	"HERA"	"M - Nasdaq"	"55  - Financials"	"55601010 - Investment Holding Companies"	-9999999999.990	85.664	-9999999999.990	0.000	0.000	0.000	0.000	0.000	91.000	125.000	13339.000	9900.000	1089.400	0.000	10.020	99.900	99.900	0.500	1.520	2.400	-9999999999.990	-9999999999.990	-9999999999.990	2.140	11/28/2022	10.030	9.680	101.150	-2.870	2.320	0.860	17.680	3.770	108.835	108.835	108.835	110.859	108.835	108.835	106.479	-9999999999.990	96.358	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	22.000	4092.000	2050.090
"Hess Corp."	"HES"	"N - New York"	"50  - Energy"	"50102020 - Oil & Gas - Exploration and Production"	1.600	276.566	0.100	5.000	-47.000	5.000	131.000	177.000	88.500	939.000	12663.000	12894.000	44630.700	-0.020	139.520	93.120	93.100	-1.110	10.200	13.170	31.000	41.560	54.020	83.480	11/28/2022	149.830	68.320	114.870	-4.420	11.070	11.470	111.400	20.290	307.600	309.700	308.900	308.300	308.100	307.500	305.800	305.100	307.400	304.800	301.200	298.200	314.100	309.900	283.600	-9999999999.990	06/01/2006	3.000	1827.000	44883.000	313103.810
"Hess Midstream LP"	"HESM"	"N - New York"	"50  - Energy"	"50103030 - Oil & Gas - Transportation Services"	1.620	66.661	-9999999999.990	0.000	0.000	0.000	0.000	0.000	89.400	196.000	3357.000	3132.000	7803.900	0.000	29.570	82.810	82.800	2.180	-0.910	-10.500	13.100	28.240	58.290	20.060	11/28/2022	35.710	23.810	103.900	-1.250	-0.120	-11.850	38.320	8.880	44.000	43.700	33.700	33.100	25.000	25.000	19.300	18.000	25.600	18.000	54.600	54.600	53.800	54.559	54.559	-9999999999.990	/  /	-9999999999.990	278.000	9599.000	14192.120
"Heritage Financial Corp"	"HFWA"	"M - Nasdaq"	"55  - Financials"	"55101010 - Banks"	0.620	34.499	0.700	1.000	-20.000	6.000	1.000	21.000	80.000	227.000	1977.000	1790.000	1162.300	-0.060	32.400	94.350	94.400	-3.830	25.050	22.960	5.500	9.010	27.730	35.850	11/28/2022	34.340	20.949	114.530	-7.060	26.040	21.110	56.520	15.090	35.104	35.110	35.095	35.149	35.644	35.995	35.927	35.910	35.678	36.014	36.758	35.194	29.758	29.678	29.790	-9999999999.990	09/28/2005	1.050	182.000	4481.000	7259.220
"Heritage Global Inc"	"HGBL"	"M - Nasdaq"	"57  - Technology"	"57102010 - Communications & Networking"	1.340	27.566	1.300	5.000	220.000	0.000	220.000	0.000	27.300	29.000	365.000	1539.000	90.100	0.610	2.470	58.810	92.200	37.220	46.150	106.700	40.000	60.690	74.510	52.470	11/28/2022	2.680	1.020	138.890	32.620	47.310	103.580	75.670	23.640	36.085	36.103	36.004	35.980	35.805	35.251	34.788	34.348	35.459	30.200	28.662	28.582	28.469	28.401	28.337	-9999999999.990	12/09/2003	0.050	135.000	1043.000	128.810
"Hugoton Royalty Trust"	"HGTXU"	"O - Over the counter"	"50  - Energy"	"50102020 - Oil & Gas - Exploration and Production"	0.110	33.561	1.000	0.000	0.000	0.000	0.000	0.000	1.000	2.000	196.000	11.000	90.400	0.000	2.135	64.700	64.700	10.050	-32.220	58.150	132.400	134.600	110.230	967.500	11/28/2022	3.300	0.160	102.280	6.360	-31.690	55.770	1129.910	86.780	40.000	40.000	40.000	40.000	40.000	40.000	40.000	40.000	40.000	40.000	40.000	40.000	40.000	40.000	40.000	-9999999999.990	/  /	-9999999999.990	105.000	2686.000	286.730
"Hagerty Inc"	"HGTY"	"N - New York"	"55  - Financials"	"55301020 - Insurance - Property & Casualty"	-9999999999.990	74.115	0.100	1.000	56.000	0.000	56.000	0.000	85.100	80.000	3395.000	2189.000	2877.800	0.070	8.800	44.070	44.100	-3.190	-25.550	-21.640	-9999999999.990	-9999999999.990	-9999999999.990	-11.820	11/28/2022	19.970	7.230	86.440	-6.440	-24.960	-22.820	1.590	-1.570	82.816	333.486	333.486	333.361	333.361	333.361	-9999999999.990	-9999999999.990	333.361	333.361	333.361	333.361	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	147.000	4684.000	2060.960
"Hilton Grand Vacations Inc"	"HGV"	"N - New York"	"53  - Consumer Cyclicals"	"53301010 - Hotels, Motels & Cruise Lines"	2.000	114.054	0.100	0.000	-3.000	2.000	0.000	3.000	99.900	302.000	4660.000	7345.000	4961.300	0.000	42.330	75.150	76.600	7.880	0.310	-8.200	6.900	20.390	52.100	-14.000	11/28/2022	55.230	32.120	109.600	4.260	1.100	-9.580	-0.910	0.550	120.000	121.000	120.000	121.000	108.000	86.000	85.000	85.000	100.000	85.000	89.000	97.000	99.000	99.000	98.978	-9999999999.990	/  /	-9999999999.990	1387.000	15448.000	32695.690
"Howard Hughes Corp"	"HHC"	"N - New York"	"60  - Real Estate"	"60101010 - Real Estate Rental, Development & Operations"	1.410	49.458	0.300	8.000	22.000	0.000	22.000	0.000	96.300	354.000	2180.000	3005.000	3483.600	0.050	69.780	61.640	66.100	13.740	7.900	-17.750	-14.200	-2.100	45.650	-20.640	11/28/2022	105.510	50.900	107.600	9.920	8.750	-18.990	-8.570	0.850	49.445	50.786	52.453	51.275	55.727	55.704	55.678	55.609	54.596	52.522	43.136	43.036	41.364	39.492	39.470	-9999999999.990	/  /	-9999999999.990	302.000	6617.000	23086.710
"HHG Capital Corp"	"HHGC"	"M - Nasdaq"	"55  - Financials"	"55601010 - Investment Holding Companies"	-9999999999.990	0.879	-9999999999.990	0.000	0.000	0.000	0.000	0.000	2.300	7.000	40.000	2245.000	51.300	0.000	10.100	-9999999999.990	76.800	-3.810	-0.100	1.310	-9999999999.990	-9999999999.990	-9999999999.990	2.120	11/28/2022	13.150	9.840	-9999999999.990	-7.040	0.690	-0.220	17.660	-9999999999.990	7.243	7.477	7.477	7.477	6.517	6.517	-9999999999.990	-9999999999.990	7.477	6.517	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	17.000	1013.000	511.570
"HH&L Acquisition Co"	"HHLA"	"N - New York"	"55  - Financials"	"55601010 - Investment Holding Companies"	-9999999999.990	41.400	-9999999999.990	0.000	0.000	0.000	0.000	0.000	81.400	79.000	5052.000	3542.000	519.100	0.000	10.050	100.000	100.000	0.600	1.520	2.550	-9999999999.990	-9999999999.990	-9999999999.990	2.870	11/28/2022	10.050	9.670	101.210	-2.770	2.320	1.010	18.520	4.030	51.750	51.750	51.750	51.800	51.750	51.750	45.000	-9999999999.990	47.182	45.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	93.000	2627.000	1320.070
"Harte Hanks Inc"	"HHS"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53302010 - Advertising & Marketing"	0.900	5.221	9.000	4.000	-477.000	4.000	59.000	535.000	46.000	45.000	1341.000	839.000	75.400	-6.690	10.110	56.540	56.500	-11.860	-35.230	17.700	50.900	66.410	68.240	26.380	11/28/2022	17.880	6.345	82.230	-14.810	-34.720	15.920	45.600	7.050	7.125	7.017	6.991	6.979	6.889	6.686	6.678	6.469	6.802	6.469	6.284	6.237	6.192	6.149	6.164	-9999999999.990	02/01/2018	0.100	64.000	1420.000	717.810
"Hillenbrand, Inc."	"HI"	"N - New York"	"52  - Industrials"	"52102010 - Industrial Machinery & Equipment"	1.420	68.123	0.400	4.000	22.000	3.000	34.000	12.000	88.000	387.000	2080.000	4584.000	3358.600	0.030	48.420	89.420	89.400	9.600	12.760	16.170	15.300	21.360	38.240	4.650	11/28/2022	54.150	36.160	112.540	5.920	13.650	14.420	20.570	7.370	69.600	71.400	73.100	72.700	73.400	75.500	75.500	75.300	71.700	74.900	73.400	62.900	63.100	63.600	63.300	-9999999999.990	/  /	-9999999999.990	363.000	8343.000	20198.400
"Hibbett Inc"	"HIBB"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53403040 - Retailers - Apparel & Accessories"	1.710	11.799	0.300	4.000	34.000	0.000	34.000	0.000	-9999999999.990	280.000	1711.000	2825.000	873.300	0.270	67.600	66.500	74.700	8.300	11.920	28.760	33.600	49.880	63.760	-23.160	11/28/2022	90.500	39.580	123.260	4.660	12.800	26.820	-11.470	4.180	12.951	13.224	13.592	14.362	15.691	16.325	16.535	16.572	14.993	16.547	17.746	18.644	20.347	22.240	23.947	-9999999999.990	09/28/2005	1.500	267.000	5868.000	19833.840
"Hartford Financial Services Gr"	"HIG"	"N - New York"	"55  - Financials"	"55301010 - Insurance - Multiline & Brokers"	0.920	316.911	0.200	4.000	-36.000	5.000	260.000	295.000	93.700	1066.000	16576.000	21141.000	24166.000	-0.010	75.060	96.020	98.600	3.660	14.190	3.250	6.700	12.250	34.210	8.390	11/28/2022	76.090	60.165	111.580	0.180	15.100	1.690	24.880	8.410	322.100	327.400	332.300	338.900	345.600	353.700	358.200	358.300	349.100	358.300	360.900	358.400	363.700	387.700	415.500	-9999999999.990	07/16/1998	2.000	1593.000	37514.000	140790.040
"Huntington Ingalls Industries"	"HII"	"N - New York"	"52  - Industrials"	"52101010 - Aerospace & Defense"	0.640	38.989	0.200	12.000	-3.000	4.000	5.000	8.000	89.100	761.000	3482.000	4073.000	9192.200	-0.010	228.910	88.040	88.000	-10.950	-2.890	6.770	-3.100	1.100	28.470	24.900	11/28/2022	260.020	175.500	100.080	-13.940	-2.130	5.160	43.910	7.880	40.100	40.100	40.000	40.300	40.300	40.300	40.200	40.600	40.300	40.600	41.400	43.800	45.700	46.800	47.900	-9999999999.990	/  /	-9999999999.990	559.000	8892.000	101773.390
"Hudson Executive Investment Co"	"HIII"	"M - Nasdaq"	"55  - Financials"	"55601010 - Investment Holding Companies"	-9999999999.990	60.000	-9999999999.990	0.000	0.000	0.000	0.000	0.000	87.400	115.000	6196.000	5356.000	747.400	0.000	9.970	99.010	99.900	0.400	1.530	2.000	-9999999999.990	-9999999999.990	-9999999999.990	2.260	11/28/2022	9.980	9.680	101.010	-2.970	2.330	0.460	17.810	3.730	75.000	75.000	75.000	75.000	75.000	75.000	75.000	-9999999999.990	75.000	62.500	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	168.000	3700.000	1844.450
"Hill International Inc"	"HIL"	"N - New York"	"52  - Industrials"	"52201020 - Construction & Engineering"	1.210	44.217	3.600	6.000	276.000	0.000	276.000	0.000	63.500	67.000	20148.000	16047.000	193.200	0.480	3.370	99.410	99.400	0.000	0.000	100.600	2.200	34.930	86.400	59.720	11/28/2022	3.390	1.181	120.000	-3.360	0.790	97.580	84.020	19.380	58.073	57.789	57.706	57.290	57.245	57.079	56.978	56.759	57.149	56.603	56.280	54.769	52.175	51.724	50.874	-9999999999.990	/  /	-9999999999.990	439.000	11238.000	1893.600
"Hims & Hers Health Inc"	"HIMS"	"N - New York"	"56  - Healthcare"	"56201040 - Pharmaceuticals"	-9999999999.990	156.414	0.800	10.000	250.000	5.000	1895.000	1646.000	58.200	198.000	9202.000	3788.000	1269.300	0.120	6.060	23.860	83.200	33.480	-0.330	48.530	-15.100	-0.820	53.900	-11.920	11/28/2022	7.280	2.720	109.320	29.000	0.460	46.290	1.480	2.960	203.950	202.696	201.524	200.039	191.923	153.081	25.156	25.156	186.782	25.156	25.156	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	1760.000	36257.000	10985.870
"Himax Technologies, Inc. (ADR)"	"HIMX"	"M - Nasdaq"	"57  - Technology"	"57101010 - Semiconductors"	1.980	148.802	12.300	0.000	0.000	0.000	0.000	0.000	17.600	163.000	3939.000	6655.000	1231.300	0.000	7.140	39.930	43.300	26.150	14.420	-24.840	45.900	73.170	90.780	-28.020	11/28/2022	16.500	4.810	111.240	21.910	15.330	-25.970	-17.070	0.790	87.348	87.347	174.694	174.695	174.677	174.667	174.414	173.487	174.614	172.854	172.551	172.510	172.425	172.328	171.785	2.000	/  /	-9999999999.990	1055.000	30358.000	10837.810
"Hippo Holdings Inc"	"HIPO"	"N - New York"	"55  - Financials"	"55301020 - Insurance - Property & Casualty"	-9999999999.990	18.357	3.100	14.000	226.000	4.000	1260.000	1034.000	72.900	109.000	6333.000	1499.000	341.600	0.990	15.130	4.020	15.700	-12.440	-42.360	-56.770	-9999999999.990	-9999999999.990	-9999999999.990	-83.820	11/28/2022	96.250	12.765	76.600	-15.380	-41.910	-57.420	-81.360	-35.200	22.840	22.644	22.465	22.464	15.475	22.515	22.515	-9999999999.990	10.887	22.515	22.515	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	09/30/2022	0.040	131.000	3369.000	2548.650
"High Tide Inc"	"HITI"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54301010 - Retailers - Drug"	1.130	64.047	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	-9999999999.990	-9999999999.990	0.000	0.000	178.000	-9999999999.990	1.810	13.620	28.500	23.970	23.130	-30.920	-11.600	21.000	89.540	-71.270	11/28/2022	6.340	1.300	113.240	19.810	24.100	-31.960	-66.900	-10.000	62.684	61.586	59.539	52.831	48.366	41.321	27.091	15.695	42.432	15.267	13.212	7.149	12.565	-9999999999.990	-9999999999.990	-9999999999.990	05/13/2021	0.067	449.000	6174.000	558.750
"HIVE Blockchain Technologies L"	"HIVE"	"N - New York"	"57  - Technology"	"57301030 - Fintech - Blockchain & Cryptocurrency"	3.880	76.449	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	-9999999999.990	-9999999999.990	0.000	0.000	239.800	-9999999999.990	2.020	7.030	10.000	-34.630	-57.560	-49.250	55.400	139.010	159.570	-89.110	11/28/2022	20.250	1.980	56.480	-36.820	-57.230	-50.010	-87.450	-40.100	82.253	82.242	264.980	15.537	15.416	15.226	236.341	13.841	77.716	69.412	13.076	12.583	7.642	1.897	1.258	-9999999999.990	05/24/2022	0.200	1239.000	24074.000	2431.470
"Highwoods Properties Inc"	"HIW"	"N - New York"	"60  - Real Estate"	"60102020 - REITs - Commercial"	1.090	103.681	0.400	3.000	7.000	1.000	8.000	1.000	99.300	441.000	8804.000	10722.000	3077.000	0.010	28.760	58.720	60.600	1.880	-8.170	-27.230	-16.000	-12.930	30.110	-34.790	11/28/2022	47.440	24.510	93.720	-1.540	-7.450	-28.320	-24.860	-6.260	105.184	105.163	104.933	104.577	104.277	104.106	103.963	103.909	104.232	103.876	103.692	103.439	102.682	98.439	94.404	-9999999999.990	/  /	-9999999999.990	556.000	21220.000	30514.360
"Hecla Mining Company"	"HL"	"N - New York"	"51  - Basic Materials"	"51201010 - Non-Gold Precious Metals & Minerals"	2.000	562.563	1.300	12.000	455.000	6.000	581.000	127.000	58.900	392.000	24493.000	25268.000	3140.500	0.080	4.850	51.380	63.300	6.130	19.750	-1.020	25.200	47.350	76.580	-13.080	11/28/2022	7.660	3.410	113.010	2.570	20.700	-2.510	0.140	6.330	554.531	539.401	538.490	538.142	536.966	535.531	534.101	531.022	536.192	527.329	490.449	433.419	397.394	386.416	373.954	-9999999999.990	/  /	-9999999999.990	6778.000	170899.000	41443.010
"Hamilton Lane Alliance Holding"	"HLAH"	"M - Nasdaq"	"55  - Financials"	"55601010 - Investment Holding Companies"	-9999999999.990	27.600	0.000	0.000	0.000	0.000	0.000	0.000	87.000	93.000	3632.000	2448.000	324.400	0.000	9.990	99.900	99.900	0.300	1.220	1.730	-9999999999.990	-9999999999.990	-9999999999.990	2.150	11/28/2022	10.000	9.720	100.930	-3.060	2.020	0.200	17.690	3.940	30.667	30.667	30.667	26.541	30.667	30.667	32.408	28.235	26.541	28.235	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	170.000	1958.000	978.020
"Herbalife Nutrition Ltd"	"HLF"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54102020 - Food Processing"	1.120	96.622	0.300	0.000	-206.000	3.000	0.000	206.000	-9999999999.990	302.000	8721.000	11052.000	1662.100	-0.210	17.190	29.140	37.500	-19.140	-36.100	-23.290	-27.800	-22.430	43.010	-55.670	11/28/2022	45.800	15.330	79.770	-21.860	-35.590	-24.450	-48.930	-16.800	98.000	98.200	99.900	101.700	105.500	108.000	108.400	121.000	105.900	131.500	137.400	140.200	158.400	166.000	165.200	-9999999999.990	05/15/2018	2.000	906.000	22650.000	19467.680
"Heliogen Inc"	"HLGN"	"N - New York"	"50  - Energy"	"50201010 - Renewable Energy Equipment & Services"	-9999999999.990	157.246	3.800	9.000	-8541.000	3.000	792.000	9333.000	51.000	129.000	18170.000	4361.000	214.400	-4.430	1.010	6.180	6.200	-43.890	-53.020	-73.420	-9999999999.990	-9999999999.990	-9999999999.990	-89.900	11/28/2022	16.350	0.890	52.020	-45.770	-52.650	-73.820	-88.360	-43.400	192.580	190.183	184.031	183.848	183.367	-9999999999.990	-9999999999.990	-9999999999.990	183.848	183.367	183.367	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	953.000	40323.000	2036.310
"Houlihan Lokey Inc"	"HLI"	"N - New York"	"55  - Financials"	"55102010 - Investment Banking & Brokerage Services"	0.740	49.793	0.100	9.000	7.000	3.000	31.000	24.000	-9999999999.990	430.000	2975.000	3608.000	6852.200	0.010	97.220	79.290	79.300	8.850	23.060	13.170	26.800	27.200	25.850	-13.050	11/28/2022	122.620	74.180	115.760	5.190	24.030	11.460	0.180	5.430	63.423	63.278	64.101	64.914	65.157	65.713	66.099	66.548	64.970	65.785	62.153	62.213	62.494	61.101	59.045	-9999999999.990	/  /	-9999999999.990	297.000	6324.000	30740.960
"Helios Technologies Inc"	"HLIO"	"N - New York"	"52  - Industrials"	"52102010 - Industrial Machinery & Equipment"	1.160	32.012	0.000	1.000	5.000	1.000	8.000	3.000	92.900	233.000	2242.000	4353.000	1817.000	0.010	54.250	47.220	50.300	-4.300	-5.490	-20.590	6.600	12.610	34.710	-47.150	11/28/2022	107.900	48.270	92.670	-7.520	-4.740	-21.790	-39.110	-9.490	32.541	32.497	32.439	32.400	32.385	32.237	32.193	32.115	32.304	32.088	32.015	31.309	27.031	26.892	26.687	-9999999999.990	07/18/2011	1.500	129.000	2896.000	7855.400
"Harmonic Inc"	"HLIT"	"M - Nasdaq"	"57  - Technology"	"57102010 - Communications & Networking"	0.850	102.526	1.300	6.000	-344.000	5.000	378.000	722.000	-9999999999.990	285.000	15126.000	25558.000	1572.100	-0.330	14.980	94.810	94.800	-3.040	35.440	53.330	21.900	26.670	37.710	39.740	11/28/2022	15.800	8.250	120.890	-6.300	36.510	51.020	61.000	17.840	105.228	104.630	103.994	102.765	102.099	101.218	99.868	98.015	101.484	96.971	89.575	85.615	80.974	77.705	87.514	-9999999999.990	10/15/1999	2.000	1380.000	36499.000	27337.750
"Holley Inc"	"HLLY"	"N - New York"	"53  - Consumer Cyclicals"	"53101020 - Auto, Truck & Motorcycle Parts"	-9999999999.990	107.160	1.000	11.000	-823.000	10.000	5584.000	6407.000	90.200	159.000	12450.000	14008.000	312.200	-0.700	2.660	18.120	18.100	-33.170	-54.450	-73.770	-9999999999.990	-9999999999.990	-9999999999.990	-78.250	11/28/2022	14.680	2.290	45.800	-35.410	-54.090	-74.160	-74.940	-30.000	116.959	116.932	115.876	118.026	118.026	-9999999999.990	-9999999999.990	-9999999999.990	118.026	118.026	118.026	118.026	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	1170.000	16345.000	2173.890
"Hillman Solutions Corp"	"HLMN"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53403020 - Retailers - Home Improvement Products & Services"	-9999999999.990	192.914	0.400	8.000	-16729.000	2.000	96.000	16826.000	-9999999999.990	220.000	17693.000	17892.000	1513.000	-8.610	7.520	55.870	60.400	-3.710	-13.260	-35.280	-9999999999.990	-9999999999.990	-9999999999.990	-29.850	11/28/2022	12.450	6.595	89.790	-6.940	-12.580	-36.260	-19.180	-4.450	194.370	194.135	194.007	187.961	168.440	187.570	-9999999999.990	-9999999999.990	134.699	187.570	187.570	187.570	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	1042.000	34926.000	13132.180
"HALEON PLC - ADR"	"HLN"	"N - New York"	"56  - Healthcare"	"56201040 - Pharmaceuticals"	-9999999999.990	2837.323	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	6.700	580.000	310550.000	0.000	32319.200	-9999999999.990	6.910	-9999999999.990	81.300	12.910	13.840	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/28/2022	8.500	5.590	-9999999999.990	9.120	14.740	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	4617.287	4617.287	4617.287	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	2.000	/  /	-9999999999.990	4641.000	139776.000	48292.610
"Hamilton Lane Inc"	"HLNE"	"M - Nasdaq"	"55  - Financials"	"55102020 - Investment Management & Fund Operators"	1.000	33.458	3.500	4.000	19.000	1.000	19.000	0.000	96.400	304.000	1592.000	2090.000	4004.900	0.050	73.250	63.150	66.000	22.450	6.080	4.270	8.100	13.420	32.230	-31.010	11/28/2022	111.050	55.810	108.520	18.340	6.920	2.700	-20.520	-2.870	37.009	37.000	36.919	36.903	36.218	36.164	34.906	34.478	36.512	33.152	28.089	23.836	18.415	19.151	19.151	-9999999999.990	/  /	-9999999999.990	178.000	4302.000	15756.080
"Hilton Worldwide Holdings Inc"	"HLT"	"N - New York"	"53  - Consumer Cyclicals"	"53301010 - Hotels, Motels & Cruise Lines"	1.210	265.638	0.100	8.000	-7.000	2.000	0.000	7.000	98.600	1033.000	16933.000	24545.000	37390.500	0.000	137.000	81.550	81.600	1.290	5.820	-3.690	9.300	16.000	37.540	0.580	11/28/2022	167.990	108.410	108.190	-2.110	6.650	-5.140	15.880	4.670	273.000	278.000	279.000	279.000	279.000	279.000	278.000	277.000	279.000	277.000	287.000	302.000	324.000	329.000	329.000	-9999999999.990	01/04/2017	0.333	1485.000	41798.000	286316.300
"Cue Health Inc"	"HLTH"	"M - Nasdaq"	"57  - Technology"	"57201020 - Software"	-9999999999.990	126.886	12.800	6.000	0.000	5.000	990.000	990.000	55.200	130.000	4972.000	2208.000	372.100	0.000	2.630	11.660	16.200	-33.750	-23.770	-52.180	-9999999999.990	-9999999999.990	-9999999999.990	-77.030	11/28/2022	16.200	2.420	80.840	-35.980	-23.170	-52.900	-73.540	-25.800	147.498	147.453	147.429	146.363	143.767	-9999999999.990	-9999999999.990	-9999999999.990	146.629	143.767	143.767	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	287.000	8992.000	1182.450
"Hillevax Inc"	"HLVX"	"M - Nasdaq"	"56  - Healthcare"	"56202010 - Biotechnology & Medical Research"	-9999999999.990	29.108	-9999999999.990	0.000	0.000	0.000	0.000	0.000	76.000	78.000	1494.000	1695.000	712.600	0.000	19.030	-9999999999.990	77.900	-10.990	65.910	98.640	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11/28/2022	24.420	7.900	-9999999999.990	-13.980	67.220	95.650	-9999999999.990	-9999999999.990	37.324	26.513	33.427	31.663	31.663	-9999999999.990	-9999999999.990	-9999999999.990	31.663	31.663	31.663	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	95.000	1842.000	1752.660
